club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
SL Benfica,Konstantinos Katsouranis,27,Defensive Midfield,AEK Athens,£3.15m,in,3.15,Liga Nos,2006,2006/2007
SL Benfica,Francisco Fonseca,26,Centre-Forward,CD Cruz Azul,£3.15m,in,3.15,Liga Nos,2006,2006/2007
SL Benfica,Marcel,24,Centre-Forward,Coimbra,£2.25m,in,2.25,Liga Nos,2006,2006/2007
SL Benfica,Paulo Jorge,25,Right Winger,Boavista,£1.08m,in,1.08,Liga Nos,2006,2006/2007
SL Benfica,Miguelito,25,Left-Back,Nacional,£900k,in,0.9,Liga Nos,2006,2006/2007
SL Benfica,Derlei,31,Centre-Forward,Dinamo Moscow,Loan,in,0,Liga Nos,2006,2006/2007
SL Benfica,Rui Costa,34,Attacking Midfield,AC Milan,Free Transfer,in,0,Liga Nos,2006,2006/2007
SL Benfica,Diego Souza,21,Centre-Forward,Fluminense,?,in,NA,Liga Nos,2006,2006/2007
SL Benfica,Nuno Assis,28,Attacking Midfield,Ban,?,in,NA,Liga Nos,2006,2006/2007
SL Benfica,David Luiz,19,Centre-Back,EC Vitória,Loan,in,0,Liga Nos,2006,2006/2007
SL Benfica,Manuel Fernandes,20,Attacking Midfield,Portsmouth,"End of loanDec 31, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,Bijou,20,Defensive Midfield,Benfica B,-,in,0,Liga Nos,2006,2006/2007
SL Benfica,Marcel,25,Centre-Forward,Braga,"End of loanDec 1, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,Pedro Correia,19,Right-Back,Benfica U19,-,in,0,Liga Nos,2006,2006/2007
SL Benfica,Joao Fonseca,19,Defensive Midfield,Benfica B,-,in,0,Liga Nos,2006,2006/2007
SL Benfica,João Coimbra,20,Attacking Midfield,Benfica B,-,in,0,Liga Nos,2006,2006/2007
SL Benfica,Zambujo,19,Right Winger,Benfica B,-,in,0,Liga Nos,2006,2006/2007
SL Benfica,André Luis,26,Centre-Back,Marseille,"End of loanJun 30, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,Manú,23,Right Winger,Estrela Amadora,"End of loanJun 30, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,Carlitos,23,Left Midfield,Vitória Setúbal,"End of loanJun 30, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,Rodolfo Lima,26,Centre-Forward,Gil Vicente,"End of loanJun 30, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,Zé Rui,23,Left Winger,Penafiel,"End of loanJun 30, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,Yannick Quesnel,32,Goalkeeper,Marseille,"End of loanJun 30, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,João Vilela,20,Central Midfield,Gil Vicente,"End of loanJun 30, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,João Pereira,22,Right-Back,Gil Vicente,"End of loanJun 30, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,Hélio Roque,20,Right Winger,Vitória Setúbal,"End of loanJun 30, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,Azar Karadas,24,Centre-Back,Portsmouth,"End of loanJun 30, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,Everson,30,Defensive Midfield,BSC Young Boys,"End of loanJun 30, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,José Fonte,22,Centre-Back,Paços Ferreira,"End of loanJun 30, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,Artur Futre,23,Centre-Forward,Maia,"End of loanJun 30, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,Inzaghi,21,Centre-Forward,Cherno More,"End of loanJun 30, 2006",in,0,Liga Nos,2006,2006/2007
SL Benfica,Ricardo Rocha,28,Centre-Back,Spurs,£4.50m,out,4.5,Liga Nos,2006,2006/2007
